0.3   1.09404   2.7073   0.1   
0.310536   1.10107   2.70568   0.0105359   
0.320814   1.1082   2.70394   0.0102786   
0.33105   1.11558   2.70202   0.0102354   
0.341331   1.12327   2.69992   0.0102813   
0.351699   1.13131   2.69759   0.0103677   
0.362175   1.13973   2.69503   0.0104757   
0.372772   1.14856   2.69221   0.0105979   
0.383504   1.15783   2.68909   0.010732   
0.394382   1.16755   2.68567   0.0108774   
0.405416   1.17777   2.68189   0.0110345   
0.41662   1.18851   2.67774   0.011204   
0.428007   1.19982   2.67318   0.0113872   
0.439593   1.21172   2.66815   0.0115852   
0.451392   1.22427   2.66263   0.0117996   
0.463424   1.23753   2.65655   0.0120322   
0.475709   1.25154   2.64985   0.0122849   
0.48827   1.26637   2.64247   0.0125603   
0.501131   1.2821   2.63434   0.0128612   
0.514322   1.29882   2.62536   0.013191   
0.527876   1.31661   2.61543   0.0135538   
0.54183   1.3356   2.60443   0.0139547   
0.55623   1.35592   2.59223   0.0143999   
0.571128   1.37772   2.57866   0.0148974   
0.586585   1.4012   2.56353   0.0154571   
0.602677   1.42659   2.5466   0.0160923   
0.619129   1.45354   2.528   0.0164525   
0.635361   1.48114   2.50834   0.0162318   
0.651218   1.50906   2.48784   0.0158571   
0.66671   1.53727   2.46656   0.0154921   
0.681896   1.56582   2.44447   0.0151861   
0.696843   1.59477   2.42153   0.0149461   
0.711609   1.62421   2.39768   0.0147666   
0.726249   1.65421   2.37287   0.01464   
0.740809   1.68483   2.34703   0.0145596   
0.75533   1.71613   2.32012   0.0145209   
0.769851   1.74818   2.29206   0.0145212   
0.784411   1.78105   2.26279   0.0145597   
0.799048   1.8148   2.23224   0.0146376   
0.813806   1.8495   2.2003   0.014758   
0.828732   1.88526   2.16686   0.0149264   
0.843884   1.92217   2.1318   0.0151519   
0.859334   1.96039   2.09491   0.0154492   
0.875175   2.00012   2.05595   0.0158411   
0.891542   2.04165   2.01455   0.0163668   
0.908639   2.08542   1.97013   0.0170973   
0.926819   2.13227   1.92168   0.0181799   
0.946815   2.18392   1.86709   0.019996   
0.967401   2.23695   1.80963   0.020586   
0.987563   2.28841   1.75231   0.020162   
1.00576   2.33416   1.69987   0.0181932   
1.02202   2.37427   1.65253   0.016266   
1.03666   2.40952   1.60967   0.0146368   
1.05011   2.44108   1.57014   0.0134504   
1.06266   2.46968   1.53318   0.012549   
1.07498   2.49686   1.49688   0.012325   
1.08626   2.52085   1.46368   0.0112818   
1.09735   2.5435   1.43114   0.0110807   
1.10805   2.56445   1.3998   0.0107056   
1.11835   2.58365   1.36979   0.0102952   
1.12825   2.60119   1.34107   0.00990045   
1.13778   2.61715   1.31356   0.00953686   
1.14699   2.63165   1.28717   0.00920646   
1.1559   2.64477   1.26181   0.00890696   
1.16453   2.6566   1.2374   0.00863511   
1.17292   2.66722   1.21388   0.00838783   
1.18108   2.67669   1.19117   0.00816251   
1.18904   2.68506   1.16922   0.0079571   
1.19681   2.6924   1.14798   0.00776999   
1.20441   2.69874   1.12739   0.00759997   
1.21186   2.70413   1.10741   0.00744615   
1.21916   2.70861   1.08799   0.00730793   
1.22635   2.71221   1.0691   0.00718495   
1.23343   2.71496   1.05068   0.00707708   
1.24041   2.71687   1.0327   0.00698437   
1.24732   2.71798   1.01511   0.00690709   
1.25416   2.71828   0.997874   0.00684571   
1.26096   2.71778   0.980951   0.0068009   
1.26774   2.71649   0.964299   0.00677359   
1.2745   2.71439   0.947873   0.00676497   
1.28128   2.71147   0.931629   0.00677658   
1.28809   2.70769   0.91552   0.00681039   
1.29496   2.70303   0.899495   0.00686894   
1.30191   2.69743   0.8835   0.00695554   
1.30899   2.69081   0.867473   0.00707458   
1.31622   2.68308   0.851345   0.00723212   
1.32366   2.67411   0.835035   0.00743667   
1.33136   2.66372   0.818442   0.00770084   
1.33902   2.65228   0.802237   0.00766058   
1.34653   2.64   0.786644   0.00751075   
1.35387   2.62697   0.771687   0.00734123   
1.36106   2.61324   0.757323   0.00718484   
1.36811   2.59884   0.743492   0.00705054   
1.37504   2.58377   0.730139   0.00693843   
1.38189   2.56805   0.717216   0.00684582   
1.38866   2.55167   0.704682   0.00676958   
1.39537   2.53463   0.692507   0.00670681   
1.40202   2.51695   0.680664   0.00665511   
1.40863   2.49862   0.669131   0.00661252   
1.41521   2.47965   0.657893   0.00657744   
1.42176   2.46005   0.646934   0.0065486   
1.42829   2.43983   0.636243   0.00652494   
1.43479   2.419   0.62581   0.00650562   
1.44128   2.39756   0.615627   0.00648994   
1.44776   2.37553   0.605687   0.00647731   
1.45423   2.35292   0.595984   0.00646727   
1.46068   2.32975   0.586513   0.0064594   
1.46714   2.30604   0.577271   0.00645337   
1.47359   2.28179   0.568253   0.00644891   
1.48003   2.25704   0.559455   0.00644577   
1.48648   2.23179   0.550876   0.00644376   
1.49292   2.20606   0.542512   0.00644272   
1.49936   2.17989   0.534361   0.0064425   
1.5058   2.15329   0.526421   0.00644299   
1.51225   2.12627   0.51869   0.00644409   
1.51869   2.09888   0.511167   0.00644572   
1.52514   2.07112   0.503848   0.0064478   
1.53159   2.04303   0.496733   0.00645028   
1.53805   2.01463   0.489821   0.00645312   
1.5445   1.98594   0.483109   0.00645628   
1.55096   1.957   0.476596   0.00645971   
1.55743   1.92781   0.470281   0.0064634   
1.56389   1.89843   0.464163   0.00646731   
1.57036   1.86886   0.458239   0.00647144   
1.57684   1.83913   0.45251   0.00647576   
1.58332   1.80928   0.446974   0.00648025   
1.5898   1.77932   0.441629   0.00648491   
1.59629   1.7493   0.436475   0.00648971   
