2.4482   0.751661   2.60749   0.0186056   
2.46617   0.818859   2.664   0.0179676   
2.48383   0.892676   2.70076   0.0176607   
2.50182   0.976225   2.71749   0.0179941   
2.52116   1.07574   2.71104   0.0193393   
2.54336   1.20253   2.67205   0.0221961   
2.5677   1.35659   2.59182   0.024344   
2.59353   1.53547   2.46794   0.0258253   
2.62136   1.74188   2.29762   0.0278278   
2.6525   1.98086   2.07491   0.0311482   
2.6913   2.26852   1.77466   0.038792   
2.72172   2.46471   1.53968   0.0304205   
2.74768   2.59628   1.34925   0.0259666   
2.77017   2.67464   1.19624   0.0224832   
2.79065   2.71232   1.06846   0.0204814   
2.81071   2.71539   0.954941   0.0200646   
2.83075   2.68415   0.853452   0.0200329   
2.85003   2.62247   0.766834   0.0192879   
2.86883   2.53468   0.692542   0.0187955   
2.88702   2.42679   0.629646   0.0181947   
2.90493   2.30233   0.575863   0.0179043   
2.92279   2.16423   0.529648   0.0178606   
2.94074   2.0158   0.4901   0.0179526   
2.95885   1.86076   0.456656   0.0181071   
2.97714   1.70303   0.428918   0.0182876   
2.99562   1.54639   0.406576   0.0184804   
3.0143   1.39422   0.389395   0.0186831   
3.03319   1.24936   0.377229   0.0188953   
3.05231   1.11405   0.370037   0.0191111   
3.07161   0.990011   0.367898   0.0193092   
3.09106   0.878544   0.37099   0.0194421   
3.11048   0.780574   0.379527   0.0194272   
3.12964   0.696615   0.393622   0.0191609   
3.14739   0.629458   0.412132   0.017741   
3.16484   0.572614   0.435985   0.0174524   
3.1816   0.525949   0.464756   0.0167654   
3.19771   0.487845   0.49843   0.0161072   
3.21344   0.456475   0.537686   0.0157325   
3.2292   0.430393   0.584018   0.0157547   
3.24539   0.408722   0.639781   0.0161956   
3.26242   0.391166   0.708259   0.0170278   
3.28061   0.37797   0.793694   0.0181897   
3.30018   0.369888   0.901043   0.019568   
3.3207   0.368061   1.03194   0.0205165   
3.34176   0.373333   1.18639   0.0210605   
3.36306   0.386389   1.36269   0.0213084   
3.38432   0.407823   1.55611   0.0212535   
3.40522   0.438078   1.75876   0.0209034   
3.42429   0.474709   1.94839   0.0190677   
3.44204   0.517671   2.12263   0.0177535   
3.45868   0.566752   2.27765   0.0166419   
3.47503   0.624328   2.41595   0.0163488   
3.48994   0.685827   2.5248   0.0149058   
3.50457   0.755361   2.61127   0.0146284   
3.51878   0.83235   2.67251   0.0142138   
3.53285   0.918311   2.70841   0.0140713   
3.54746   1.01825   2.71784   0.0146054   
3.56374   1.14275   2.69408   0.016277   
3.58237   1.30189   2.62367   0.0186311   
3.60231   1.49011   2.50182   0.0199431   
3.62389   1.70994   2.32548   0.0215845   
3.64819   1.96682   2.08865   0.0242923   
3.67868   2.27686   1.76533   0.0304936   
3.70251   2.48322   1.51525   0.0238306   
3.72292   2.61657   1.3146   0.0204056   
3.74072   2.69022   1.15452   0.0178031   
3.758   2.71799   1.01469   0.0172829   
3.77456   2.70186   0.895919   0.0165569   
3.7908   2.6458   0.793808   0.0162437   
3.80588   2.5605   0.71133   0.0150799   
3.82067   2.44952   0.641293   0.0147883   
3.83528   2.31799   0.581876   0.0146109   
3.8499   2.16997   0.531362   0.0146146   
3.86463   2.00977   0.488665   0.0147299   
3.87952   1.84218   0.453087   0.0148976   
3.89461   1.67215   0.424126   0.0150871   
3.9099   1.50435   0.40139   0.015288   
3.9254   1.34281   0.384593   0.0155001   
3.94112   1.19079   0.373575   0.015724   
3.95708   1.05075   0.368331   0.0159522   
3.97323   0.924473   0.369017   0.0161572   
3.98951   0.813246   0.375912   0.0162772   
4.00572   0.717886   0.389273   0.016211   
4.02158   0.638565   0.409112   0.0158569   
4.03601   0.577403   0.433579   0.014434   
4.05017   0.526712   0.464192   0.0141609   
4.06386   0.485667   0.500749   0.0136914   
4.07727   0.452362   0.543967   0.0134062   
4.09075   0.42513   0.59569   0.0134767   
4.10469   0.402987   0.658941   0.0139439   
4.11947   0.385687   0.737993   0.0147827   
4.1354   0.373689   0.838345   0.0159236   
4.15259   0.368102   0.965839   0.0171921   
4.1705   0.370287   1.12078   0.0179071   
4.18881   0.381186   1.30238   0.0183141   
4.20724   0.40163   1.50635   0.0184306   
4.22548   0.432282   1.72397   0.0182423   
4.24225   0.470864   1.93056   0.0167646   
4.2578   0.516916   2.11991   0.0155574   
4.27232   0.570034   2.28667   0.0145109   
4.28591   0.629886   2.42727   0.0135985   
4.29928   0.699307   2.54429   0.0133633   
4.31212   0.776929   2.63168   0.0128436   
199 36 3.43449e-007
