0.1 0.8 0.4 3 28 3 0.00105959 0.001
0.1 0.8 0.4 3 28 3 0.00105959 0.002
0.1 0.8 0.4 3 28 3 0.00105959 0.001
0.1 0.8 0.4 3 28 3 0.00105959 0.017
0.1 0.8 0.4 3 28 3 0.00105959 0.001
0.1 0.8 0.4 3 28 3 0.00105959 0.001
0.1 0.8 0.4 3 28 3 0.00105959 0.001
0.1 0.8 0.4 3 44 5 0.00067775 0
0.1 0.8 0.4 3 44 5 0.00067775 0.002
0.1 0.8 0.4 3 44 5 0.00067775 0.001
0.1 0.8 0.4 3 44 5 0.00067775 0.002
0.1 0.8 0.4 3 44 5 0.00067775 0.001
0.1 0.8 0.4 3 99 2 9.31457e-006 0.004
0.1 0.8 0.4 3 99 2 9.31457e-006 0.004
0.1 0.8 0.4 3 99 2 9.31457e-006 0.003
0.1 0.8 0.4 3 99 2 9.31457e-006 0.004
0.1 0.8 0.4 3 99 2 9.31457e-006 0.004
